65,,,,,,,,1572520389.2676933
66,,,,,,,,1572520389.2693372
67,,,,,,,,1572520389.2693439
68,,,,,,,,1572520389.2693489
69,,,,,,,,1572520389.2711685
70,,,,,,,,1572520389.2711756
71,,,,,,,,1572520389.271181
72,,,,,,,,1572520389.2729173
73,,,,,,,,1572520389.2729254
74,,,,,,,,1572520389.2729306
75,,,,,,,,1572520389.2747896
76,,,,,,,,1572520389.2747967
77,,,,,,,,1572520389.2748022
78,,,,,,,,1572520389.2768152
79,,,,,,,,1572520389.276824
80,,,,,,,,1572520389.2768295
81,,,,,,,,1572520389.2788415
82,,,,,,,,1572520389.27885
83,,,,,,,,1572520389.2788553
84,,,,,,,,1572520389.2807786
85,,,,,,,,1572520389.2807865
86,,,,,,,,1572520389.2807918
87,,,,,,,,1572520389.2827108
88,,,,,,,,1572520389.282718
89,,,,,,,,1572520389.2827253
90,,,,,,,,1572520389.2845356
91,,,,,,,,1572520389.2845428
92,,,,,,,,1572520389.284548
93,,,,,,,,1572520389.2863672
94,,,,,,,,1572520389.2863743
95,,,,,,,,1572520389.2863796
96,,,,,,,,1572520389.2882073
97,,,,,,,,1572520389.2882144
98,,,,,,,,1572520389.2882197
99,,,,,,,,1572520389.2899106
100,,,,,,,,1572520389.2899175
101,,,,,,,,1572520389.2899225
102,,,,,,,,1572520389.2916913
103,,,,,,,,1572520389.2916982
104,,,,,,,,1572520389.2917032
105,,,,,,,,1572520389.2934866
106,,,,,,,,1572520389.2934933
107,,,,,,,,1572520389.2935
108,,,,,,,,1572520389.2951794
109,,,,,,,,1572520389.2951865
110,,,,,,,,1572520389.2951918
111,,,,,,,,1572520389.2969248
112,,,,,,,,1572520389.2969315
113,,,,,,,,1572520389.2969365
114,,,,,,,,1572520389.2985728
115,,,,,,,,1572520389.2985797
116,,,,,,,,1572520389.298585
117,,,,,,,,1572520389.3002748
118,,,,,,,,1572520389.300281
119,,,,,,,,1572520389.3002865
120,,,,,,,,1572520389.3019202
121,,,,,,,,1572520389.301927
122,,,,,,,,1572520389.3019323
123,,,,,,,,1572520389.3038037
124,,,,,,,,1572520389.3038106
125,,,,,,,,1572520389.3038154
126,,,,,,,,1572520389.3243685
127,,,,,,,,1572520389.3243804
128,,,,,,,,1572520389.3243861
129,,,,,,,,1572520389.3264658
130,,,,,,,,1572520389.3264735
131,,,,,,,,1572520389.326479
132,,,,,,,,1572520389.328348
133,,,,,,,,1572520389.328355
134,,,,,,,,1572520389.32836
135,,,,,,,,1572520389.3301332
136,,,,,,,,1572520389.33014
137,,,,,,,,1572520389.3301451
138,,,,,,,,1572520389.3318183
139,,,,,,,,1572520389.3318255
140,,,,,,,,1572520389.3318305
141,,,,,,,,1572520389.3335135
142,,,,,,,,1572520389.3335204
143,,,,,,,,1572520389.3335254
144,,,,,,,,1572520389.3353374
145,,,,,,,,1572520389.3353443
146,,,,,,,,1572520389.3353496
147,,,,,,,,1572520389.3371382
148,,,,,,,,1572520389.3371456
149,,,,,,,,1572520389.3371525
150,,,,,,,,1572520389.338884
151,,,,,,,,1572520389.3388908
152,,,,,,,,1572520389.3388958
153,,,,,,,,1572520389.3406575
154,,,,,,,,1572520389.3406641
155,,,,,,,,1572520389.3406692
156,,,,,,,,1572520389.3426578
157,,,,,,,,1572520389.342665
158,,,,,,,,1572520389.3426697
159,,,,,,,,1572520389.3445222
160,,,,,,,,1572520389.3445294
161,,,,,,,,1572520389.3445346
162,,,,,,,,1572520389.346282
163,,,,,,,,1572520389.3462887
164,,,,,,,,1572520389.3462937
165,,,,,,,,1572520389.3480628
166,,,,,,,,1572520389.34807
167,,,,,,,,1572520389.348075
168,,,,,,,,1572520389.3497982
169,,,,,,,,1572520389.349805
170,,,,,,,,1572520389.3498101
171,,,,,,,,1572520389.3515627
172,,,,,,,,1572520389.35157
173,,,,,,,,1572520389.3515751
174,,,,,,,,1572520389.3532875
175,,,,,,,,1572520389.3532946
176,,,,,,,,1572520389.3532999
177,,,,,,,,1572520389.3550699
178,,,,,,,,1572520389.3550763
179,,,,,,,,1572520389.3550816
180,,,,,,,,1572520389.3567965
181,,,,,,,,1572520389.3568034
182,,,,,,,,1572520389.3568084
183,,,,,,,,1572520389.3584833
184,,,,,,,,1572520389.3584898
185,,,,,,,,1572520389.358495
186,,,,,,,,1572520389.3602927
187,,,,,,,,1572520389.3602993
188,,,,,,,,1572520389.3603036
189,,,,,,,,1572520389.3620105
190,,,,,,,,1572520389.3620176
191,,,,,,,,1572520389.3620226
192,,,,,,,,1572520389.3637655
193,,,,,,,,1572520389.3637722
194,,,,,,,,1572520389.3637774
195,,,,,,,,1572520389.365655
196,,,,,,,,1572520389.3656652
197,,,,,,,,1572520389.365673
198,,,,,,,,1572520389.3676007
199,,,,,,,,1572520389.367608
200,,,,,,,,1572520389.3676128
201,,,,,,,,1572520389.3692377
202,,,,,,,,1572520389.3692467
203,,,,,,,,1572520389.3692517
204,,,,,,,,1572520389.3710287
205,,,,,,,,1572520389.3710358
206,,,,,,,,1572520389.371041
207,,,,,,,,1572520389.3727622
208,,,,,,,,1572520389.3727689
209,,,,,,,,1572520389.372774
210,,,,,,,,1572520389.3745239
211,,,,,,,,1572520389.3745563
212,,,,,,,,1572520389.3745625
213,,,,,,,,1572520389.376298
214,,,,,,,,1572520389.3763046
215,,,,,,,,1572520389.3763099
216,,,,,,,,1572520389.378059
217,,,,,,,,1572520389.3780656
218,,,,,,,,1572520389.3780708
219,,,,,,,,1572520389.3795922
220,,,,,,,,1572520389.3795996
221,,,,,,,,1572520389.3796048
222,,,,,,,,1572520389.3813405
223,,,,,,,,1572520389.3813467
224,,,,,,,,1572520389.381352
225,,,,,,,,1572520389.3832672
226,,,,,,,,1572520389.383274
227,,,,,,,,1572520389.3832793
228,,,,,,,,1572520389.3849537
229,,,,,,,,1572520389.3849607
230,,,,,,,,1572520389.3849657
231,,,,,,,,1572520389.3866954
232,,,,,,,,1572520389.3867023
233,,,,,,,,1572520389.3867075
234,,,,,,,,1572520389.3883588
235,,,,,,,,1572520389.3883653
236,,,,,,,,1572520389.3883708
237,,,,,,,,1572520389.390095
238,,,,,,,,1572520389.3901017
239,,,,,,,,1572520389.390107
240,,,,,,,,1572520389.3918755
241,,,,,,,,1572520389.3918822
242,,,,,,,,1572520389.3918874
243,,,,,,,,1572520389.3935335
244,,,,,,,,1572520389.3935406
245,,,,,,,,1572520389.3935456
246,,,,,,,,1572520389.3953247
247,,,,,,,,1572520389.3953319
248,,,,,,,,1572520389.3953369
249,,,,,,,,1572520389.3970802
250,,,,,,,,1572520389.3970866
251,,,,,,,,1572520389.3970914
252,,,,,,,,1572520389.398959
253,,,,,,,,1572520389.3989658
254,,,,,,,,1572520389.3989708
255,,,,,,,,1572520389.4006445
256,,,,,,,,1572520389.4006512
257,,,,,,,,1572520389.4006565
258,,,,,,,,1572520389.40213
259,,,,,,,,1572520389.4021366
260,,,,,,,,1572520389.4021418
261,,,,,,,,1572520389.4036222
262,,,,,,,,1572520389.4036288
263,,,,,,,,1572520389.4036336
264,,,,,,,,1572520389.405358
265,,,,,,,,1572520389.4053648
266,,,,,,,,1572520389.4053698
267,,,,,,,,1572520389.407206
268,,,,,,,,1572520389.407213
269,,,,,,,,1572520389.4072182
270,,,,,,,,1572520389.4089403
271,,,,,,,,1572520389.408947
272,,,,,,,,1572520389.408952
273,,,,,,,,1572520389.4107437
274,,,,,,,,1572520389.4107506
275,,,,,,,,1572520389.4107559
276,,,,,,,,1572520389.412626
277,,,,,,,,1572520389.4126322
278,,,,,,,,1572520389.4126372
279,,,,,,,,1572520389.4143944
280,,,,,,,,1572520389.4144015
281,,,,,,,,1572520389.4144065
282,,,,,,,,1572520389.4159665
283,,,,,,,,1572520389.4159734
284,,,,,,,,1572520389.4159784
285,,,,,,,,1572520389.4177096
286,,,,,,,,1572520389.417716
287,,,,,,,,1572520389.417721
288,,,,,,,,1572520389.4194722
289,,,,,,,,1572520389.4194794
290,,,,,,,,1572520389.4194844
291,,,,,,,,1572520389.4212236
292,,,,,,,,1572520389.4212306
293,,,,,,,,1572520389.4212358
294,,,,,,,,1572520389.4230852
295,,,,,,,,1572520389.4230924
296,,,,,,,,1572520389.4230971
297,,,,,,,,1572520389.4248717
298,,,,,,,,1572520389.4248784
299,,,,,,,,1572520389.4248834
300,,,,,,,,1572520389.4264472
301,,,,,,,,1572520389.4264538
302,,,,,,,,1572520389.4264586
303,,,,,,,,1572520389.4281902
304,,,,,,,,1572520389.428197
305,,,,,,,,1572520389.428202
306,,,,,,,,1572520389.4301062
307,,,,,,,,1572520389.4301126
308,,,,,,,,1572520389.4301176
309,,,,,,,,1572520389.4319222
310,,,,,,,,1572520389.4319315
311,,,,,,,,1572520389.4319367
312,,,,,,,,1572520389.433595
313,,,,,,,,1572520389.4336016
314,,,,,,,,1572520389.4336066
315,,,,,,,,1572520389.435281
316,,,,,,,,1572520389.435288
317,,,,,,,,1572520389.435293
318,,,,,,,,1572520389.4370797
319,,,,,,,,1572520389.4370859
320,,,,,,,,1572520389.437091
321,,,,,,,,1572520389.4388034
322,,,,,,,,1572520389.4388103
323,,,,,,,,1572520389.4388156
324,,,,,,,,1572520389.4405065
325,,,,,,,,1572520389.4405127
326,,,,,,,,1572520389.440518
327,,,,,,,,1572520389.4422212
328,,,,,,,,1572520389.4422274
329,,,,,,,,1572520389.4422326
330,,,,,,,,1572520389.4439652
331,,,,,,,,1572520389.4439716
332,,,,,,,,1572520389.4439762
333,,,,,,,,1572520389.44569
334,,,,,,,,1572520389.4456966
335,,,,,,,,1572520389.4457018
336,,,,,,,,1572520389.4475002
337,,,,,,,,1572520389.447507
338,,,,,,,,1572520389.4475121
339,,,,,,,,1572520389.449252
340,,,,,,,,1572520389.449258
341,,,,,,,,1572520389.449263
342,,,,,,,,1572520389.4511418
343,,,,,,,,1572520389.4511485
344,,,,,,,,1572520389.4511535
345,,,,,,,,1572520389.4529157
346,,,,,,,,1572520389.4529228
347,,,,,,,,1572520389.452928
348,,,,,,,,1572520389.4547217
349,,,,,,,,1572520389.4547288
350,,,,,,,,1572520389.454734
351,,,,,,,,1572520389.4562864
352,,,,,,,,1572520389.4562926
353,,,,,,,,1572520389.4562976
354,,,,,,,,1572520389.4580452
355,,,,,,,,1572520389.4580522
356,,,,,,,,1572520389.4580572
357,,,,,,,,1572520389.4598434
358,,,,,,,,1572520389.4598498
359,,,,,,,,1572520389.4598548
360,,,,,,,,1572520389.4615598
361,,,,,,,,1572520389.4615667
362,,,,,,,,1572520389.461572
363,,,,,,,,1572520389.463285
364,,,,,,,,1572520389.4632916
365,,,,,,,,1572520389.4632967
366,,,,,,,,1572520389.4651065
367,,,,,,,,1572520389.465113
368,,,,,,,,1572520389.465118
369,,,,,,,,1572520389.4668245
370,,,,,,,,1572520389.4668312
371,,,,,,,,1572520389.4668362
372,,,,,,,,1572520389.4685078
373,,,,,,,,1572520389.4685137
374,,,,,,,,1572520389.4685187
375,,,,,,,,1572520389.4701967
376,,,,,,,,1572520389.4702032
377,,,,,,,,1572520389.470208
378,,,,,,,,1572520389.471966
379,,,,,,,,1572520389.471973
380,,,,,,,,1572520389.471978
381,,,,,,,,1572520389.4736345
382,,,,,,,,1572520389.4736414
383,,,,,,,,1572520389.4736464
384,,,,,,,,1572520389.4752722
385,,,,,,,,1572520389.4752786
386,,,,,,,,1572520389.4752836
387,,,,,,,,1572520389.4769964
388,,,,,,,,1572520389.477003
389,,,,,,,,1572520389.4770079
390,,,,,,,,1572520389.478781
391,,,,,,,,1572520389.478788
392,,,,,,,,1572520389.478793
393,,,,,,,,1572520389.4803953
394,,,,,,,,1572520389.480402
395,,,,,,,,1572520389.4804068
396,,,,,,,,1572520389.482043
397,,,,,,,,1572520389.4820504
398,,,,,,,,1572520389.4820554
399,,,,,,,,1572520389.4838028
400,,,,,,,,1572520389.4838095
401,,,,,,,,1572520389.4838147
402,,,,,,,,1572520389.4856472
403,,,,,,,,1572520389.4856534
404,,,,,,,,1572520389.4856586
405,,,,,,,,1572520389.4873688
406,,,,,,,,1572520389.487378
407,,,,,,,,1572520389.4873831
408,,,,,,,,1572520389.4890044
409,,,,,,,,1572520389.4890106
410,,,,,,,,1572520389.4890156
411,,,,,,,,1572520389.4908297
412,,,,,,,,1572520389.4908364
413,,,,,,,,1572520389.4908416
414,,,,,,,,1572520389.4925442
415,,,,,,,,1572520389.4925506
416,,,,,,,,1572520389.4925559
417,,,,,,,,1572520389.4942558
418,,,,,,,,1572520389.4942625
419,,,,,,,,1572520389.4942677
420,,,,,,,,1572520389.496039
421,,,,,,,,1572520389.4960458
422,,,,,,,,1572520389.4960501
423,,,,,,,,1572520389.497768
424,,,,,,,,1572520389.4977744
425,,,,,,,,1572520389.4977791
426,,,,,,,,1572520389.4993582
427,,,,,,,,1572520389.4993649
428,,,,,,,,1572520389.49937
429,,,,,,,,1572520389.5011168
430,,,,,,,,1572520389.5011232
431,,,,,,,,1572520389.501128
432,,,,,,,,1572520389.50298
433,,,,,,,,1572520389.5029867
434,,,,,,,,1572520389.502992
435,,,,,,,,1572520389.504825
436,,,,,,,,1572520389.5048318
437,,,,,,,,1572520389.504837
438,,,,,,,,1572520389.5066197
439,,,,,,,,1572520389.5066266
440,,,,,,,,1572520389.5066314
441,,,,,,,,1572520389.5082915
442,,,,,,,,1572520389.5082984
443,,,,,,,,1572520389.5083036
444,,,,,,,,1572520389.5099678
445,,,,,,,,1572520389.5099742
446,,,,,,,,1572520389.5099797
447,,,,,,,,1572520389.511707
448,,,,,,,,1572520389.5117135
449,,,,,,,,1572520389.511719
450,,,,,,,,1572520389.5134141
451,,,,,,,,1572520389.5134208
452,,,,,,,,1572520389.5134258
453,,,,,,,,1572520389.515142
454,,,,,,,,1572520389.5151484
455,,,,,,,,1572520389.5151534
456,,,,,,,,1572520389.517044
457,,,,,,,,1572520389.5170534
458,,,,,,,,1572520389.5170586
459,,,,,,,,1572520389.519146
460,,,,,,,,1572520389.5191555
461,,,,,,,,1572520389.5191605
462,,,,,,,,1572520389.5211883
463,,,,,,,,1572520389.5211997
464,,,,,,,,1572520389.5212047
465,,,,,,,,1572520389.5230849
466,,,,,,,,1572520389.5230923
467,,,,,,,,1572520389.5230975
468,,,,,,,,1572520389.5248842
469,,,,,,,,1572520389.5248914
470,,,,,,,,1572520389.5248966
471,,,,,,,,1572520389.5265892
472,,,,,,,,1572520389.5265963
473,,,,,,,,1572520389.5266016
474,,,,,,,,1572520389.5281937
475,,,,,,,,1572520389.5282004
476,,,,,,,,1572520389.5282054
477,,,,,,,,1572520389.5298183
478,,,,,,,,1572520389.529824
479,,,,,,,,1572520389.529829
480,,,,,,,,1572520389.531477
481,,,,,,,,1572520389.531484
482,,,,,,,,1572520389.5314887
483,,,,,,,,1572520389.5332878
484,,,,,,,,1572520389.5332947
485,,,,,,,,1572520389.5332997
486,,,,,,,,1572520389.5349834
487,,,,,,,,1572520389.53499
488,,,,,,,,1572520389.5349948
489,,,,,,,,1572520389.5366735
490,,,,,,,,1572520389.5366805
491,,,,,,,,1572520389.5366855
492,,,,,,,,1572520389.53848
493,,,,,,,,1572520389.5384865
494,,,,,,,,1572520389.5384917
495,,,,,,,,1572520389.5402484
496,,,,,,,,1572520389.5402553
497,,,,,,,,1572520389.54026
498,,,,,,,,1572520389.5419126
499,,,,,,,,1572520389.5419192
500,,,,,,,,1572520389.5419242
501,,,,,,,,1572520389.5437214
502,,,,,,,,1572520389.5437286
503,,,,,,,,1572520389.5437336
504,,,,,,,,1572520389.5452683
505,,,,,,,,1572520389.5452754
506,,,,,,,,1572520389.5452805
507,,,,,,,,1572520389.5468388
508,,,,,,,,1572520389.5468454
509,,,,,,,,1572520389.5468502
510,,,,,,,,1572520389.5485523
511,,,,,,,,1572520389.548559
512,,,,,,,,1572520389.548564
513,,,,,,,,1572520389.5502608
514,,,,,,,,1572520389.5502675
515,,,,,,,,1572520389.5502727
516,,,,,,,,1572520389.5519645
517,,,,,,,,1572520389.551972
518,,,,,,,,1572520389.551977
519,,,,,,,,1572520389.5536358
520,,,,,,,,1572520389.553642
521,,,,,,,,1572520389.553647
522,,,,,,,,1572520389.555486
523,,,,,,,,1572520389.5554936
524,,,,,,,,1572520389.5554988
525,,,,,,,,1572520389.5570707
526,,,,,,,,1572520389.5570776
527,,,,,,,,1572520389.5570834
528,,,,,,,,1572520389.5588143
529,,,,,,,,1572520389.5588212
530,,,,,,,,1572520389.5588262
531,,,,,,,,1572520389.56056
532,,,,,,,,1572520389.5605664
533,,,,,,,,1572520389.5605717
534,,,,,,,,1572520389.5622902
535,,,,,,,,1572520389.562297
536,,,,,,,,1572520389.562302
537,,,,,,,,1572520389.563912
538,,,,,,,,1572520389.5639186
539,,,,,,,,1572520389.5639236
540,,,,,,,,1572520389.5656903
541,,,,,,,,1572520389.5656974
542,,,,,,,,1572520389.5657027
543,,,,,,,,1572520389.5675068
544,,,,,,,,1572520389.5675125
545,,,,,,,,1572520389.5675178
546,,,,,,,,1572520389.5692484
547,,,,,,,,1572520389.5692546
548,,,,,,,,1572520389.56926
549,,,,,,,,1572520389.5710552
550,,,,,,,,1572520389.571062
551,,,,,,,,1572520389.571067
552,,,,,,,,1572520389.5727108
553,,,,,,,,1572520389.5727177
554,,,,,,,,1572520389.5727227
555,,,,,,,,1572520389.5743487
556,,,,,,,,1572520389.574356
557,,,,,,,,1572520389.5743608
558,,,,,,,,1572520389.575906
559,,,,,,,,1572520389.5759125
560,,,,,,,,1572520389.5759175
561,,,,,,,,1572520389.5777335
562,,,,,,,,1572520389.5777419
563,,,,,,,,1572520389.577747
564,,,,,,,,1572520389.5798573
565,,,,,,,,1572520389.5798655
566,,,,,,,,1572520389.5798705
567,,,,,,,,1572520389.5816784
568,,,,,,,,1572520389.581685
569,,,,,,,,1572520389.58169
570,,,,,,,,1572520389.5834334
571,,,,,,,,1572520389.5834408
572,,,,,,,,1572520389.583446
573,,,,,,,,1572520389.58507
574,,,,,,,,1572520389.5850763
575,,,,,,,,1572520389.5850813
576,,,,,,,,1572520389.5866919
577,,,,,,,,1572520389.5866988
578,,,,,,,,1572520389.5867038
579,,,,,,,,1572520389.5886178
580,,,,,,,,1572520389.5886252
581,,,,,,,,1572520389.5886297
582,,,,,,,,1572520389.5902889
583,,,,,,,,1572520389.590295
584,,,,,,,,1572520389.5903
585,,,,,,,,1572520389.5920656
586,,,,,,,,1572520389.5920725
587,,,,,,,,1572520389.5920777
588,,,,,,,,1572520389.5937681
589,,,,,,,,1572520389.5937746
590,,,,,,,,1572520389.5937796
591,,,,,,,,1572520389.5954819
592,,,,,,,,1572520389.5954885
593,,,,,,,,1572520389.5954936
594,,,,,,,,1572520389.5972655
595,,,,,,,,1572520389.5972722
596,,,,,,,,1572520389.5972772
597,,,,,,,,1572520389.5990722
598,,,,,,,,1572520389.5990791
599,,,,,,,,1572520389.599085
600,,,,,,,,1572520389.6008782
601,,,,,,,,1572520389.600885
602,,,,,,,,1572520389.6008902
603,,,,,,,,1572520389.6025264
604,,,,,,,,1572520389.6025608
605,,,,,,,,1572520389.6025662
606,,,,,,,,1572520389.6041446
607,,,,,,,,1572520389.6041512
608,,,,,,,,1572520389.6041563
609,,,,,,,,1572520389.6058621
610,,,,,,,,1572520389.605869
611,,,,,,,,1572520389.605874
612,,,,,,,,1572520389.6075654
613,,,,,,,,1572520389.607572
614,,,,,,,,1572520389.607577
615,,,,,,,,1572520389.6092587
616,,,,,,,,1572520389.6092653
617,,,,,,,,1572520389.6092706
618,,,,,,,,1572520389.61124
619,,,,,,,,1572520389.6112473
620,,,,,,,,1572520389.6112523
621,,,,,,,,1572520389.6129444
622,,,,,,,,1572520389.6129513
623,,,,,,,,1572520389.6129565
624,,,,,,,,1572520389.6147816
625,,,,,,,,1572520389.6147888
626,,,,,,,,1572520389.6147943
627,,,,,,,,1572520389.6164463
628,,,,,,,,1572520389.6164525
629,,,,,,,,1572520389.6164575
630,,,,,,,,1572520389.6181812
631,,,,,,,,1572520389.6181877
632,,,,,,,,1572520389.618193
633,,,,,,,,1572520389.6203907
634,,,,,,,,1572520389.6204004
635,,,,,,,,1572520389.620406
636,,,,,,,,1572520389.6225107
637,,,,,,,,1572520389.622519
638,,,,,,,,1572520389.6225243
639,,,,,,,,1572520389.6246552
640,,,,,,,,1572520389.6246643
641,,,,,,,,1572520389.6246698
642,,,,,,,,1572520389.6267264
643,,,,,,,,1572520389.6267352
644,,,,,,,,1572520389.62674
645,,,,,,,,1572520389.6283553
646,,,,,,,,1572520389.6283627
647,,,,,,,,1572520389.6283677
648,,,,,,,,1572520389.6300273
649,,,,,,,,1572520389.6300342
650,,,,,,,,1572520389.6300392
651,,,,,,,,1572520389.6318345
652,,,,,,,,1572520389.6318414
653,,,,,,,,1572520389.631847
654,,,,,,,,1572520389.6335015
655,,,,,,,,1572520389.6335084
656,,,,,,,,1572520389.6335135
657,,,,,,,,1572520389.635263
658,,,,,,,,1572520389.63527
659,,,,,,,,1572520389.6352754
660,,,,,,,,1572520389.6367025
661,,,,,,,,1572520389.636709
662,,,,,,,,1572520389.636714
663,,,,,,,,1572520389.6385517
664,,,,,,,,1572520389.63856
665,,,,,,,,1572520389.638564
666,,,,,,,,1572520389.64033
667,,,,,,,,1572520389.6403368
668,,,,,,,,1572520389.6403413
669,,,,,,,,1572520389.6419692
670,,,,,,,,1572520389.6419756
671,,,,,,,,1572520389.6419806
672,,,,,,,,1572520389.64353
673,,,,,,,,1572520389.6435366
674,,,,,,,,1572520389.6435416
675,,,,,,,,1572520389.6452215
676,,,,,,,,1572520389.6452281
677,,,,,,,,1572520389.6452332
678,,,,,,,,1572520389.6470587
679,,,,,,,,1572520389.6470656
680,,,,,,,,1572520389.6470737
681,,,,,,,,1572520389.6487207
682,,,,,,,,1572520389.648727
683,,,,,,,,1572520389.6487322
684,,,,,,,,1572520389.650432
685,,,,,,,,1572520389.6504383
686,,,,,,,,1572520389.6504438
687,,,,,,,,1572520389.6522124
688,,,,,,,,1572520389.6522193
689,,,,,,,,1572520389.6522245
690,,,,,,,,1572520389.653824
691,,,,,,,,1572520389.6538303
692,,,,,,,,1572520389.6538355
693,,,,,,,,1572520389.655671
694,,,,,,,,1572520389.655678
695,,,,,,,,1572520389.6556833
696,,,,,,,,1572520389.6572797
697,,,,,,,,1572520389.6572864
698,,,,,,,,1572520389.6572914
699,,,,,,,,1572520389.6589785
700,,,,,,,,1572520389.6589851
701,,,,,,,,1572520389.6589904
702,,,,,,,,1572520389.6608338
703,,,,,,,,1572520389.6608405
704,,,,,,,,1572520389.6608455
705,,,,,,,,1572520389.662606
706,,,,,,,,1572520389.6626132
707,,,,,,,,1572520389.6626186
708,,,,,,,,1572520389.6643794
709,,,,,,,,1572520389.664386
710,,,,,,,,1572520389.6643913
711,,,,,,,,1572520389.6663966
712,,,,,,,,1572520389.6664093
713,,,,,,,,1572520389.666416
714,,,,,,,,1572520389.6688988
715,,,,,,,,1572520389.6689079
716,,,,,,,,1572520389.6689134
717,,,,,,,,1572520389.670907
718,,,,,,,,1572520389.670915
719,,,,,,,,1572520389.6709201
720,,,,,,,,1572520389.6727424
721,,,,,,,,1572520389.6727493
722,,,,,,,,1572520389.6727545
723,,,,,,,,1572520389.6746936
724,,,,,,,,1572520389.674701
725,,,,,,,,1572520389.6747065
726,,,,,,,,1572520389.6766348
727,,,,,,,,1572520389.676642
728,,,,,,,,1572520389.6766474
729,,,,,,,,1572520389.678551
730,,,,,,,,1572520389.6785595
731,,,,,,,,1572520389.678565
732,,,,,,,,1572520389.6803365
733,,,,,,,,1572520389.6803436
734,,,,,,,,1572520389.6803486
735,,,,,,,,1572520389.6821659
736,,,,,,,,1572520389.6821728
737,,,,,,,,1572520389.682178
738,,,,,,,,1572520389.6841042
739,,,,,,,,1572520389.6841114
740,,,,,,,,1572520389.6841168
741,,,,,,,,1572520389.6859975
742,,,,,,,,1572520389.6860044
743,,,,,,,,1572520389.68601
744,,,,,,,,1572520389.687923
745,,,,,,,,1572520389.68793
746,,,,,,,,1572520389.6879356
747,,,,,,,,1572520389.6897943
748,,,,,,,,1572520389.6898012
749,,,,,,,,1572520389.6898067
750,,,,,,,,1572520389.6917622
751,,,,,,,,1572520389.6917696
752,,,,,,,,1572520389.691775
753,,,,,,,,1572520389.6935375
754,,,,,,,,1572520389.6935444
755,,,,,,,,1572520389.6935499
756,,,,,,,,1572520389.6960244
757,,,,,,,,1572520389.6960354
758,,,,,,,,1572520389.6960425
759,,,,,,,,1572520389.699101
760,,,,,,,,1572520389.6991127
761,,,,,,,,1572520389.699121
762,,,,,,,,1572520389.7019262
763,,,,,,,,1572520389.7019367
764,,,,,,,,1572520389.7019446
765,,,,,,,,1572520389.7047808
766,,,,,,,,1572520389.7047915
767,,,,,,,,1572520389.7047997
768,,,,,,,,1572520389.7072504
769,,,,,,,,1572520389.7072582
770,,,,,,,,1572520389.7072635
771,,,,,,,,1572520389.7091444
772,,,,,,,,1572520389.7091525
773,,,,,,,,1572520389.709158
774,,,,,,,,1572520389.7121027
775,,,,,,,,1572520389.7121131
776,,,,,,,,1572520389.7121212
777,,,,,,,,1572520389.7150922
778,,,,,,,,1572520389.7151027
779,,,,,,,,1572520389.715111
780,,,,,,,,1572520389.7178252
781,,,,,,,,1572520389.7178357
782,,,,,,,,1572520389.717844
783,,,,,,,,1572520389.7206697
784,,,,,,,,1572520389.7206783
785,,,,,,,,1572520389.7206838
786,,,,,,,,1572520389.722633
